time,u,v,r,p,x,y,psi,phi,δ,nps,x_bow,y_bow,x_stern,y_stern
56.84474123539232,0.4822365608681619,-0.13983887501436304,0.11057563133280694,-2.9507413220594915e-06,6.054393408373814,1.3013147837713852,6.926176784079805,-0.07018538946958056,0.6108652381980153,13.2,7.277660632967055,2.2177914868227773,4.831126183780573,0.38483808071999315
57.095158597662774,0.4822251784001708,-0.13983691966853198,0.11057436112366546,9.613833053031037e-07,6.171404465614923,1.3473188964160256,6.953866683584332,-0.07018540261943394,0.6108652381980153,13.2,7.368828856980224,2.2973120947934866,4.9739800742496225,0.39732569803856455
57.34557595993322,0.4822141689625997,-0.1398350571733988,0.11057317619240421,1.0427750724328279e-05,6.287094517600168,1.3965435650280371,6.981556271391251,-0.07018467111578303,0.6108652381980153,13.2,7.457758338884262,2.37932455158431,5.1164306963160735,0.4137625784717639
57.595993322203675,0.48220353368931995,-0.13983323539512507,0.11057200264130815,2.0618556382706622e-05,6.401375056274556,1.448950933420409,7.009245562587982,-0.07018166664986407,0.6108652381980153,13.2,7.544381102338407,2.4637659060442285,5.258369010210706,0.43413596079658934
57.84641068447412,0.4821932691595167,-0.1398314147318159,0.1105707834375537,2.6392950912189323e-05,6.514158618839327,1.5045007115423987,7.036934557613083,-0.07017605827244111,0.6108652381980153,13.2,7.628630916356936,2.5505713344287413,5.399686321321717,0.45843008865605617
58.09682804674458,0.4821833561971013,-0.13982961080313697,0.11056954072003836,2.689695478897564e-05,6.625358895369124,1.5631502120410652,7.064623243007202,-0.07016976503988871,0.6108652381980153,13.2,7.710443388137238,2.639674198561647,5.5402744026010105,0.4866262255204834
58.347245409015024,0.48217378232595665,-0.13982782118643103,0.11056827150394102,2.0842015992852335e-05,6.7348908017255535,1.6248543797818356,7.09231161794566,-0.07016344304114444,0.6108652381980153,13.2,7.789755991845752,2.731006123744967,5.680025611605355,0.5187026358187041
58.59766277128548,0.4821645262915532,-0.13982607831942404,0.11056702360552757,1.0666767320201665e-05,6.842670550588738,1.689565831147025,7.1199996817128195,-0.07015861750382016,0.6108652381980153,13.2,7.866508134592724,2.824497041212587,5.818832966584752,0.5546346210814626
58.848080133555925,0.48215556356978345,-0.13982443177214945,0.11056587046226705,1.4628247638609217e-06,6.948615671515922,1.7572348627516265,7.147687440713552,-0.07015679595101329,0.6108652381980153,13.2,7.940641150485912,2.920075221130352,5.956590192545932,0.5943945043729013
59.09849749582638,0.4821468862767908,-0.1398228803545705,0.11056481374748223,-4.2904205792451346e-06,7.052645109027616,1.827809503306549,7.175374925226643,-0.07015669176367464,0.6108652381980153,13.2,8.01209835951265,3.017667356217434,6.093191858542582,0.6379516503956637
59.348914858096826,0.4821384829942064,-0.13982143230046995,0.11056386769828679,-4.4809359377861075e-06,7.154679274212319,1.9012355710540898,7.2030621533270995,-0.07015799014035766,0.6108652381980153,13.2,8.0808251411961,3.117198598069657,6.2285334072285385,0.6852725440385226
59.59933222036728,0.48213035056598397,-0.13982006837503086,0.110563007004924,7.404405366309627e-07,7.254640129602561,1.9774567229517606,7.230749148472139,-0.07015931992015391,0.6108652381980153,13.2,8.146768980260749,3.2185926396922677,6.362511278944372,0.7363208062112534
59.84974958263773,0.4821224932431976,-0.13981874354673074,0.11056216892024902,8.739599051603704e-06,7.352451201323654,2.0564144666616615,7.2584359360213755,-0.07015851048863184,0.6108652381980153,13.2,8.209879463079197,3.321771738716818,6.495022939568111,0.791057194606505
60.10016694490818,0.4821149054822185,-0.1398174374233109,0.1105613236896276,1.5990674600609492e-05,7.44803764718533,2.1380482329189747,7.286122510455287,-0.07015590338093051,0.6108652381980153,13.2,8.270108367976553,3.426656777054003,6.6259669263941054,0.8494396887839464
60.35058430717863,0.4821075826270757,-0.13981613167546844,0.11056044541954554,2.025961260615564e-05,7.54132633023435,2.2222953989045044,7.313808875446511,-0.0701513105120066,0.6108652381980153,13.2,8.327409669511633,3.533167335331048,6.755242990957067,0.9114234624779609
